Frame,X Position [µm],Y Position [µm],Intensity,Fit Radius
80,7.63856,21.368,8403.6,1.1
80,19.3296,22.0416,8022.3,1.1
80,11.72768,23.648,9262.7,1.1
80,19.7104,23.8112,10329,1.1
80,11.84208,25.0784,7419.4,1.1
80,16.9664,28.3248,7519.5,1.1
80,15.8128,6.49536,9132,1.1
81,9.18608,8.15296,9867.1,1.1
81,6.05664,10.64944,7767.6,1.1
81,8.26368,10.89616,7582.5,1.1
81,18.7904,12.78656,9853.1,1.1
81,5.9352,13.13744,7767.8,1.1
81,4.16368,14.04464,5533.7,1.1
81,21.0672,18.896,13830,1.1
81,16.288,19.2864,9926.8,1.1
81,7.5688,10.76976,8305.6,1.1
81,20.3712,5.93424,17640,1.1
82,9.17008,8.18448,17979,1.1
82,18.9392,17.896,12468,1.1
82,17.7536,24.4064,9609.4,1.1
82,9.18992,8.1984,12772,1.1
83,13.72816,8.62848,8467,1.1
83,7.17856,11.9776,8434.9,1.1
83,16.1808,14.91552,10530,1.1
83,16.8368,15.22448,10727,1.1
83,21.16,18.9408,10679,1.1
83,16.4512,19.3328,10820,1.1
83,9.3832,19.8256,6312.8,1.1
83,10.3552,24.9456,8731.2,1.1
83,15.92544,6.45344,8544.1,1.1
84,9.15744,8.26048,16642,1.1
84,13.59296,8.67376,8083.4,1.1
84,14.53664,10.6672,9646.9,1.1
84,7.73264,13.27424,8754.5,1.1
84,4.00736,13.93984,5633.3,1.1
84,18.9904,18.016,12042,1.1
84,22.1232,7.27472,9353,1.1
85,13.58496,8.6624,8773.8,1.1
85,6.01696,10.5976,7655.5,1.1
85,11.36704,14.29632,8799.7,1.1
85,16.6112,15.19264,14118,1.1
85,20.088,15.39376,10481,1.1
85,18.248,17.5856,9736.4,1.1
85,19.0304,18.0128,13597,1.1
85,19.168,20.7344,8757.7,1.1
85,22.3488,6.75824,6900.1,1.1
85,10.85536,15.0368,7559.9,1.1
85,10.22864,4.93888,6581.7,1.1
86,10.30384,6.2184,9909.7,1.1
86,8.9408,6.33072,9509.4,1.1
86,22.36,6.74688,8464.5,1.1
86,22.136,7.33088,14700,1.1
86,7.0752,12.12416,7133.1,1.1
86,14.69344,12.14944,8726.3,1.1
86,4.03392,13.98912,8040.3,1.1
86,16.7984,15.19568,12779,1.1
86,20.0272,15.50256,9319.6,1.1
86,16.6464,17.4736,9559.3,1.1
86,21.1328,18.8992,9430.3,1.1
86,10.38928,6.28496,7229.8,1.1
87,9.1408,8.26752,8287.5,1.1
87,19.8576,19.0112,8426.2,1.1
87,11.56432,23.648,13839,1.1
87,23.4448,24.2384,8561.3,1.1
87,3.70128,1.94912,4917.8,1.1
88,17.0816,5.31056,6387.2,1.1
88,22.4608,6.83184,7555.1,1.1
88,7.1224,11.97376,9068.8,1.1
88,5.0008,12.24544,6938.7,1.1
88,13.94112,12.80624,6237.1,1.1
88,9.37072,13.61984,9062.8,1.1
88,16.88,15.15616,13120,1.1
88,17.9216,17.4928,10221,1.1
88,19.0768,17.992,9097.1,1.1
88,10.23936,5.09952,8586.9,1.1
89,18.5728,5.78688,5276.5,1.1
89,22.4784,6.77984,9115.8,1.1
89,13.60736,8.748,10224,1.1
89,8.20544,10.7736,7770.9,1.1
89,7.11216,12.0904,10245,1.1
89,14.77664,12.16416,8608.1,1.1
89,12.016,13.21248,7863.9,1.1
89,9.37712,13.65952,9174.5,1.1
89,16.8272,15.21904,14534,1.1
89,19.9744,15.31472,7937.6,1.1
89,15.9568,17.5568,10461,1.1
89,16.3472,19.2,8809.8,1.1
89,21.9232,21.4512,6225.2,1.1
89,17.712,24.3168,8140.8,1.1
89,15.79552,25.8704,7258.4,1.1
89,16.248,15.32912,11689,1.1
89,20.3248,5.712,5918.7,1.1
90,22.4736,6.71552,8427.6,1.1
90,12.04544,13.26624,7977.1,1.1
90,9.39984,13.59536,8530.3,1.1
90,14.03872,15.15888,9007.3,1.1
90,16.6336,15.2472,12745,1.1
90,15.52528,18.3792,11833,1.1
90,16.3968,19.224,11011,1.1
90,19.4064,20.144,7175.9,1.1
90,17.3312,23.5728,7069.4,1.1
90,14.82496,12.12256,12511,1.1
91,9.44096,13.67248,10932,1.1
91,9.52576,14.55072,8655.6,1.1
91,19.9632,15.45696,9139.4,1.1
91,6.14368,16.0448,6345.9,1.1
91,20.992,18.84,6914,1.1
91,21.952,21.36,10446,1.1
91,14.65648,25.4416,7563.3,1.1
91,12.52016,7.4616,8892,1.1
92,9.12384,8.26496,8797.6,1.1
92,19.0352,17.9936,12123,1.1
92,15.74976,18.9056,9077.5,1.1
92,21.888,21.3888,10648,1.1
92,10.2232,6.29472,8147.6,1.1
93,9.10912,8.2392,16566,1.1
93,13.62336,8.6664,8292.3,1.1
93,7.67472,13.2752,10527,1.1
93,19.8736,13.39264,7036.4,1.1
93,12.63696,13.74512,7324.9,1.1
93,10.7008,15.11584,7919.9,1.1
93,18.0816,17.624,9230.7,1.1
93,19.048,18.0816,12774,1.1
93,8.8568,21.2656,6563,1.1
93,22.0048,21.2272,9622.3,1.1
93,18.7776,23.4912,7551,1.1
93,9.18768,8.12112,17489,1.1
94,13.58064,8.69392,10008,1.1
94,9.43248,13.6176,10601,1.1
94,19.064,17.944,13421,1.1
94,16.2432,19.128,11291,1.1
94,17.7888,24.5776,7481.2,1.1
94,10.38416,6.2608,11623,1.1
95,19.088,6.60112,8035.9,1.1
95,12.58736,7.61056,8125.2,1.1
95,9.15088,8.16416,14574,1.1
95,13.54928,8.73072,9118.2,1.1
95,9.47072,13.80016,10012,1.1
95,10.7512,14.92928,9440.7,1.1
95,19.0752,17.9744,9098.6,1.1
95,10.68208,4.0272,7002.7,1.1
96,20.6608,5.28272,6887.1,1.1
96,15.99888,6.73808,7743.4,1.1
96,13.34592,8.97232,7437.7,1.1
96,15.52736,10.28464,6920.5,1.1
96,7.78656,13.28672,10112,1.1
96,16.7424,15.22144,15556,1.1
96,21.0976,20.4672,5001.3,1.1
96,17.2752,6.68512,7713.7,1.1
97,22.28,6.80848,8382.6,1.1
97,6.0992,10.5688,6455,1.1
97,9.40512,13.78688,7997.7,1.1
97,17.7312,24.2128,7270.1,1.1
97,6.28624,11.2664,6785,1.1
97,22.3296,6.72608,8027.7,1.1
98,16.008,6.99232,7892.5,1.1
98,13.6336,8.64032,8704.5,1.1
98,7.15184,12.104,9970,1.1
98,12.94304,15.00304,8995.7,1.1
98,11.8616,15.21536,10453,1.1
98,16.7504,15.28256,12160,1.1
98,5.72544,17.624,8144.2,1.1
98,17.8352,24.2704,8827,1.1
98,19.0672,6.61312,9104.8,1.1
99,13.6336,8.67888,10791,1.1
99,12.6496,9.296,6899.7,1.1
99,23.328,9.50976,5593.8,1.1
99,15.4904,10.07248,8058.9,1.1
99,14.60304,12.07312,10396,1.1
99,18.8912,12.7696,7965.7,1.1
99,16.1312,19.1632,8454.6,1.1
99,21.9504,21.4704,7785.4,1.1
99,15.80048,26.0768,7293.6,1.1
99,15.45376,10.08896,10008,1.1
100,18.8848,12.74048,8013.9,1.1
100,5.9048,13.09584,9196,1.1
100,7.83072,13.28688,7575.1,1.1
100,16.6896,15.3464,13408,1.1
100,15.78336,9.89856,6356.6,1.1
100,12.61744,7.40352,7792.9,1.1
101,13.54768,8.69472,10060,1.1
101,15.40128,10.0848,11263,1.1
101,6.08368,10.59536,6880.8,1.1
101,18.8304,12.8088,8359.8,1.1
101,5.80272,13.12336,7139.1,1.1
101,7.79568,13.25552,9694,1.1
101,9.38384,13.57696,7710.6,1.1
101,16.7808,15.32192,9970.4,1.1
101,14.02096,15.51952,11992,1.1
101,16.2368,19.2192,8477.3,1.1
101,2.23984,20.0304,5956.4,1.1
101,7.55472,21.6736,7617.9,1.1
101,19.1376,6.59376,10190,1.1
102,17.8,11.15856,6947.5,1.1
102,11.6336,15.0976,10833,1.1
102,12.30864,25.3712,7779.2,1.1
102,10.70432,6.15648,11597,1.1
103,12.64224,7.41488,8608.2,1.1
103,7.7104,8.94112,8912.8,1.1
103,15.48896,10.07872,9845.5,1.1
103,5.89376,13.19664,9477.4,1.1
103,12.95952,15.06544,7493.7,1.1
103,14.76368,23.6176,7115.6,1.1
103,10.64528,6.20784,9724.5,1.1
104,15.51472,10.0448,9922,1.1
104,5.14464,12.0368,8232.2,1.1
104,7.68528,13.44128,7646.5,1.1
104,9.35184,13.63936,8161.2,1.1
104,11.85072,14.39936,10074,1.1
104,16.8496,15.136,9676.6,1.1
104,14.05664,15.508,10774,1.1
104,14.72688,18.5328,7869.9,1.1
104,0.69768,6.28048,4733,1.1
105,10.42976,6.21008,9298.3,1.1
105,22.4272,6.78352,9706.3,1.1
105,17.2192,6.81776,9325.4,1.1
105,12.46016,8.93888,7999.6,1.1
105,19.4736,9.1432,8380.6,1.1
105,15.38032,10.07584,9504.5,1.1
105,17.9488,10.4816,7892.3,1.1
105,7.15744,12.08752,11039,1.1
105,7.61552,13.31472,6669.2,1.1
105,9.47808,13.59232,12260,1.1
105,5.68192,14.45168,9525.8,1.1
105,16.8304,15.21312,9937.2,1.1
105,8.6984,21.2352,11580,1.1
105,17.8192,24.4704,10442,1.1
105,15.34064,26.5152,8002.5,1.1
105,14.16736,26.9392,7415.6,1.1
105,17.0864,6.79264,10637,1.1
106,7.69056,8.94192,7566.5,1.1
106,15.46784,10.04528,9732.4,1.1
106,6.07936,10.62016,9766.9,1.1
106,7.02336,12.08464,8134.3,1.1
106,5.07584,12.13408,8214.1,1.1
106,9.6056,13.60448,9315.5,1.1
106,16.7744,15.2696,12465,1.1
106,19.088,21.168,8476.4,1.1
106,7.06048,12.11904,7623.8,1.1
107,10.71696,14.98624,12892,1.1
107,13.96144,15.53616,8376.9,1.1
107,13.28928,23.1696,8268.9,1.1
107,12.33328,25.3536,8091.4,1.1
107,10.58416,6.14064,10393,1.1
108,8.7976,6.70016,7071.7,1.1
108,18.7056,9.21904,7076.1,1.1
108,15.48224,10.11248,9214.7,1.1
108,7.47504,11.73392,8636.8,1.1
108,14.59952,12.02448,8154.4,1.1
108,9.47088,13.57072,12636,1.1
108,17.008,15.1136,7798,1.1
108,14.10144,15.65376,10856,1.1
108,12.47872,25.4272,7286.6,1.1
108,12.3704,4.08384,7699.5,1.1
109,17.9312,7.41424,8167.3,1.1
109,19.9056,11.80496,8536.6,1.1
109,6.19472,12.3328,7106.7,1.1
109,16.4496,12.33072,8004,1.1
109,9.45984,13.5704,12163,1.1
109,19.9648,14.83424,9766.9,1.1
109,11.776,15.0808,9038,1.1
109,16.7776,15.31344,10386,1.1
109,20.3664,18.1152,9545.9,1.1
109,19.0368,21.2368,7954.9,1.1
109,20.1072,4.7472,6088.5,1.1
110,15.5952,7.21696,7914.3,1.1
110,7.76336,8.99088,9079.9,1.1
110,15.42592,10.15712,9126.7,1.1
110,18.7168,12.62624,9899.6,1.1
110,9.55472,13.55136,9520,1.1
110,20.032,14.89072,7842.4,1.1
110,11.73744,15.11216,11883,1.1
110,16.8528,15.28576,10008,1.1
110,9.42784,15.32528,12430,1.1
110,16.0128,19.088,9413.5,1.1
110,8.8776,26.296,5670.3,1.1
110,14.24848,26.8464,7228.1,1.1
110,11.03984,15.07744,7242.4,1.1
110,9.0712,5.26896,7561.7,1.1
111,15.6328,7.26512,14472,1.1
111,5.97264,10.46976,9586.7,1.1
111,7.55872,13.40048,7844.8,1.1
111,11.63024,15.05968,9717.6,1.1
111,16.9184,15.22976,10050,1.1
111,16.512,17.7344,10458,1.1
111,16.0224,19.1664,8920.6,1.1
111,20.0336,21.28,7576.5,1.1
111,14.29856,26.7936,10003,1.1
111,8.41584,5.71856,8505.7,1.1
111,15.564,7.26256,14599,1.1
112,9.24416,7.34208,7069.4,1.1
112,15.49504,10.09984,8958.1,1.1
112,18.0176,10.53984,12145,1.1
112,19.824,11.78336,12621,1.1
112,7.09616,11.98464,9406.4,1.1
112,11.73664,15.196,9184.9,1.1
112,16.8912,15.248,10925,1.1
112,19.9312,21.3888,10210,1.1
112,17.6992,25.3392,7344,1.1
112,14.40224,26.8576,9363.4,1.1
112,11.04048,2.1656,6911.9,1.1
113,10.28784,6.19232,9704.5,1.1
113,13.49408,8.83424,7547.4,1.1
113,15.49248,10.08528,12367,1.1
113,19.792,11.71232,9767.3,1.1
113,6.2512,12.33856,8888.5,1.1
113,9.75776,14.63344,9373.1,1.1
113,11.6624,15.19904,10243,1.1
113,17.0256,15.2656,9857.6,1.1
113,15.984,19.0096,9628.9,1.1
113,14.25056,26.8352,6763.2,1.1
113,9.10304,4.9616,6243,1.1
114,22.4208,6.64176,7071.8,1.1
114,12.51696,7.31424,7056.3,1.1
114,15.41856,10.088,11723,1.1
114,9.45728,13.53392,9603.1,1.1
114,11.55952,15.15776,14400,1.1
114,16.9136,15.17152,13899,1.1
114,15.81536,25.9024,7076.3,1.1
114,14.25264,26.8096,9421.1,1.1
114,10.48288,6.22352,7627.6,1.1
115,22.4528,6.7104,10331,1.1
115,12.97424,7.04544,12194,1.1
115,15.37008,10.11168,11329,1.1
115,6.03024,10.5088,7879.7,1.1
115,5.12784,12.03952,8371,1.1
115,7.03808,12.1184,8743.7,1.1
115,2.5128,13.68352,5696,1.1
115,9.56576,13.53344,12359,1.1
115,16.9248,15.22672,14617,1.1
115,18.1728,17.4896,11895,1.1
115,21.9264,21.5936,5878.1,1.1
115,12.80512,26.9664,7662.9,1.1
115,22.0144,7.02176,6698.6,1.1
115,7.52496,11.75568,8633.4,1.1
115,18.056,7.69104,9075,1.1
116,16.3744,7.90032,9158.2,1.1
116,15.32528,10.20672,8153,1.1
116,22.52,10.25216,4691.8,1.1
116,19.7936,11.84784,8983.5,1.1
116,9.4536,13.5552,7750.9,1.1
116,11.59136,15.1456,9875.4,1.1
116,17.8016,24.2496,7298.9,1.1
116,14.30416,26.8432,8389,1.1
116,21.3264,29.0032,6546,1.1
116,10.2408,6.12336,10781,1.1
117,12.87424,7.07728,10723,1.1
117,15.4744,10.1504,9277.6,1.1
117,9.51248,13.46848,13507,1.1
117,19.9808,14.81456,8879.9,1.1
117,16.9392,15.1792,15335,1.1
117,4.95872,16.2,5779.3,1.1
117,18.176,17.3744,11214,1.1
117,17.7792,24.3024,9181.6,1.1
117,22.0576,27.224,4740.9,1.1
117,10.52224,3.71568,6407.5,1.1
118,10.38704,6.15376,8836.3,1.1
118,12.80128,7.3088,8217.3,1.1
118,11.71568,15.16016,10638,1.1
118,16.88,15.192,13710,1.1
118,21.9248,21.4848,9461.3,1.1
118,8.84976,22.1792,7871.6,1.1
118,20.6528,5.55888,7970,1.1
119,10.3152,6.24464,10136,1.1
119,19.1984,6.59888,8349.8,1.1
119,22.2272,7.22096,7009.6,1.1
119,16.3248,7.9664,11721,1.1
119,4.97376,12.16464,7232.3,1.1
119,18.688,12.7184,7927.4,1.1
119,16.9328,15.16848,11599,1.1
119,11.68112,15.27712,13094,1.1
119,16.1248,19.2096,9275.9,1.1
119,14.29792,26.904,8104.6,1.1
119,22.488,6.82064,9395.8,1.1
120,12.8392,7.11344,10735,1.1
120,6.8384,7.70128,5950.3,1.1
120,15.41392,10.1224,9408.3,1.1
120,6.96832,12.0568,7427.3,1.1
120,9.47408,13.50112,10077,1.1
120,20.0016,13.6472,6513,1.1
120,8.32608,14.5416,8798.4,1.1
120,16.9136,15.22864,9947.3,1.1
120,8.97216,19.9904,7262.2,1.1
120,11.18464,22.6448,8361.5,1.1
120,16.1168,23.944,6957,1.1
120,17.8832,24.2832,13893,1.1
120,10.42688,24.912,7185.2,1.1
120,10.82128,6.16704,7491.5,1.1
121,9.44064,13.43552,8362.6,1.1
121,11.69312,15.2104,13048,1.1
121,19.3312,18.5776,8306.8,1.1
121,16.2448,19.0512,8567.7,1.1
121,8.87216,21.3392,8720.7,1.1
121,12.85664,7.11312,9205.3,1.1
122,15.35296,10.13824,9207.3,1.1
122,7.08064,12.27456,8965.6,1.1
122,9.472,13.48784,13275,1.1
122,5.52784,14.48192,7364.9,1.1
122,18.7392,16.376,9371.2,1.1
122,10.32224,24.8288,10365,1.1
122,7.87728,8.2248,9840.6,1.1
123,13.29728,9.86192,9191.7,1.1
123,12.80032,11.66992,7093.4,1.1
123,9.49568,13.47264,11198,1.1
123,16.792,15.1712,10972,1.1
123,15.85616,15.72848,7484.8,1.1
123,10.3584,24.8992,11284,1.1
123,11.73456,25.8944,6338.2,1.1
123,12.68816,7.09104,9947,1.1
124,17.688,11.02016,12065,1.1
124,14.6056,11.9968,8652.8,1.1
124,7.1048,12.16688,8744.7,1.1
124,9.47152,13.54864,11602,1.1
124,11.73632,15.264,13156,1.1
124,16.832,15.1824,7311,1.1
124,13.30016,24.7152,10120,1.1
124,17.888,6.72768,6171.8,1.1
125,12.77888,7.1576,10398,1.1
125,10.83248,8.80784,6903.9,1.1
125,15.28064,10.07552,11344,1.1
125,17.7392,10.98176,8157.3,1.1
125,9.47088,13.57072,11298,1.1
125,19.9424,14.924,7876.1,1.1
125,11.77584,15.16832,11570,1.1
125,17.48,17.344,11297,1.1
125,18.3888,17.4256,12055,1.1
125,8.67056,19.4432,10088,1.1
125,13.39008,24.8944,8626.6,1.1
125,11.5184,3.39712,6893.4,1.1
126,12.8112,7.13312,8774.9,1.1
126,8.03312,8.28576,8061.8,1.1
126,15.3016,10.11296,10345,1.1
126,17.7088,11.00448,11874,1.1
126,8.98224,19.008,8715.2,1.1
126,21.8864,21.2848,7487.5,1.1
126,15.61808,22.7408,8287.3,1.1
126,10.31952,24.672,9352.8,1.1
126,13.40608,24.6512,8821.8,1.1
126,17.7008,25.2384,6980.2,1.1
126,12.82528,7.25488,9047.8,1.1
127,17.688,11.04032,11762,1.1
127,5.10352,12.1128,7208.8,1.1
127,19.8688,15.0096,7928.4,1.1
127,16.792,15.2832,11640,1.1
127,10.36096,24.6032,7333.8,1.1
127,13.04976,25.8896,7767.1,1.1
127,20.64,5.36416,7209.1,1.1
128,12.76544,7.2104,9005.1,1.1
128,15.32864,10.09328,8968.7,1.1
128,18.8016,12.76704,9937.2,1.1
128,7.72752,13.1888,10174,1.1
128,19.5376,13.4232,11976,1.1
128,16.2832,14.05312,9907.2,1.1
128,14.56928,18.5408,6214,1.1
128,15.21552,23.184,9311.2,1.1
128,19.0192,7.40512,7958.3,1.1
129,15.3424,10.05008,10590,1.1
129,16.8176,15.04496,9664.2,1.1
129,11.71088,15.13664,14391,1.1
129,17.4592,16.6112,7821.8,1.1
129,18.232,17.408,6820.5,1.1
129,16.1856,19.1488,9365.4,1.1
129,12.36064,25.392,7089.4,1.1
129,19.3104,6.59904,10355,1.1
130,12.65632,9.09392,9596.5,1.1
130,19.552,13.43184,9461.6,1.1
130,10.84672,14.11264,8404.3,1.1
130,16.8544,15.18384,9080.7,1.1
130,13.63632,15.33584,7531.8,1.1
130,6.22784,18.0576,6559,1.1
130,19.3712,18.0384,9687,1.1
130,3.68912,18.6912,6888.7,1.1
130,10.77824,23.112,8020.5,1.1
130,17.7872,24.4016,8833.5,1.1
130,13.45392,24.6544,9022.7,1.1
130,19.0336,7.36832,6866.7,1.1
130,21.52,4.78016,6619.2,1.1
131,12.69568,7.31648,8229.2,1.1
131,15.33536,10.08656,9412.8,1.1
131,12.76368,10.94224,5950.7,1.1
131,5.14816,12.01616,7435.8,1.1
131,23.608,13.99264,6847.3,1.1
131,19.9488,14.84112,13662,1.1
131,18.8336,16.7648,11061,1.1
131,3.73024,18.6096,10260,1.1
131,14.21936,26.9856,8369.6,1.1
131,19.952,15.4752,8193.2,1.1
131,10.81808,6.284,7338.9,1.1
132,19.2672,6.50352,8363.2,1.1
132,12.6896,7.07728,9010.7,1.1
132,15.29616,10.07072,8670.9,1.1
132,7.4744,11.88336,10882,1.1
132,5.02256,12.12112,7989.4,1.1
132,7.74416,13.1176,7363.6,1.1
132,9.64416,13.56224,7216.4,1.1
132,19.912,14.86224,12735,1.1
132,11.74096,15.1664,10293,1.1
132,16.9248,15.23376,7531.3,1.1
132,17.8976,24.3264,8967.6,1.1
132,13.64416,8.64832,8912.6,1.1
133,16.7712,10.49104,8373,1.1
133,19.84,14.81344,13584,1.1
133,20.6336,17.5984,7239.2,1.1
133,18.7024,18.4992,7298.8,1.1
133,12.93776,20.3408,11157,1.1
133,9.10224,0.942304,6718.5,1.1
134,19.2768,1.493648,6887,1.1
134,13.4152,4.86528,7602.6,1.1
134,15.45152,10.11744,11993,1.1
134,5.00288,12.13376,7506.8,1.1
134,19.9536,14.75888,11379,1.1
134,12.01232,15.27024,10393,1.1
134,19.5056,18.5712,8257.7,1.1
134,12.9272,20.2992,9136.7,1.1
134,13.02368,22.8176,7585.6,1.1
134,15.95952,6.57328,6538.8,1.1
135,15.45872,10.05664,7924.4,1.1
135,5.06192,12.22112,7826.1,1.1
135,7.64864,13.1264,7820.3,1.1
135,16.8384,15.20144,11491,1.1
135,6.2416,19.5296,6826.9,1.1
135,11.9624,24.0176,9811.9,1.1
135,17.5408,25.3936,8560.1,1.1
135,14.45168,28.8096,5536.4,1.1
135,6.06672,3.31984,4333.9,1.1
136,17.384,5.42032,7525.3,1.1
136,15.62352,7.4216,8759.1,1.1
136,6.46592,8.03392,5436.9,1.1
136,15.37008,10.12784,9027.4,1.1
136,12.87664,12.39152,9883.2,1.1
136,19.5552,13.42496,8988.1,1.1
136,14.14144,14.82352,12872,1.1
136,16.8272,15.26096,9924.8,1.1
136,18.9904,17.5792,7435.8,1.1
136,17.0608,19.0944,8508.2,1.1
136,19.0272,16.9088,6829.6,1.1
136,7.8264,7.06608,6472.3,1.1
137,13.6784,8.68384,11575,1.1
137,8.04688,9.10944,8810.6,1.1
137,15.35024,10.08704,10104,1.1
137,12.38352,11.09952,8202.3,1.1
137,6.93008,12.19776,7694.3,1.1
137,19.9104,14.85328,15720,1.1
137,16.8016,15.23184,13046,1.1
137,19.008,16.7856,8177.6,1.1
137,19.0416,17.7392,8032,1.1
137,19.0048,20.7248,6234.6,1.1
137,17.6704,25.288,7023.3,1.1
137,9.1144,4.92016,7241.2,1.1
138,17.1392,6.76464,8319.3,1.1
138,12.52272,7.58464,7153.6,1.1
138,7.8344,8.83648,8234,1.1
138,7.11904,12.0736,9263,1.1
138,18.1888,12.47504,8324.7,1.1
138,19.9168,14.87216,11676,1.1
138,16.776,15.2464,11980,1.1
138,14.78832,15.77344,7439.1,1.1
138,16.312,16.432,12649,1.1
138,21.76,4.56608,8946.9,1.1
139,10.95216,6.12752,7685.5,1.1
139,13.72512,8.6864,8830.5,1.1
139,14.10048,11.80448,10596,1.1
139,19.9552,13.65456,7897.4,1.1
139,9.6944,14.1768,10779,1.1
139,19.9232,14.78528,10482,1.1
139,16.7664,15.19408,15303,1.1
139,12.03792,15.28512,8175.5,1.1
139,9.83472,15.67584,12011,1.1
139,16.5104,16.488,9066.7,1.1
139,12.90128,20.2576,8697.3,1.1
139,14.85968,1.76992,6165.8,1.1
140,19.3328,5.58944,5486.3,1.1
140,17.0672,6.7992,9498.5,1.1
140,18.7344,9.0384,8059.6,1.1
140,15.33568,10.15616,12197,1.1
140,12.47856,10.82192,11398,1.1
140,7.4048,11.74992,10820,1.1
140,19.9024,14.88096,11997,1.1
140,16.7536,15.14272,10563,1.1
140,13.7216,18.912,7482.4,1.1
140,14.30624,27.0176,7985.1,1.1
140,17.2768,6.7024,5873.4,1.1
141,13.6392,10.42528,8975.5,1.1
141,17.4736,10.36336,10379,1.1
141,12.5464,10.8048,9236.9,1.1
141,9.75904,14.06592,8755.6,1.1
141,19.9024,14.83808,12566,1.1
141,16.7392,15.20592,19780,1.1
141,6.73504,17.624,4526.2,1.1
141,15.19856,10.0664,8920.7,1.1
142,8.55904,10.67808,10480,1.1
142,12.51088,10.83392,10955,1.1
142,5.02736,12.19408,8349,1.1
142,5.97008,12.4568,8654.3,1.1
142,9.76384,14.15376,9920.8,1.1
142,9.84032,15.03376,13979,1.1
142,16.7248,15.14848,9553.2,1.1
142,20.464,17.6688,6986.4,1.1
142,16.2464,19.1872,10498,1.1
142,20.528,5.58096,8502.5,1.1
143,10.78736,6.11184,7793.1,1.1
143,15.3232,10.12128,8975.3,1.1
143,14.31168,11.78784,9482.7,1.1
143,5.00784,12.23616,9814.9,1.1
143,5.37056,14.60528,7198.7,1.1
143,19.856,14.89952,13539,1.1
143,10.93664,15.09744,13226,1.1
143,16.7296,15.26144,14864,1.1
143,6.40944,15.47072,5727.3,1.1
143,15.57184,7.53792,8563.4,1.1
144,5.06096,12.24176,7957.5,1.1
144,19.9136,14.86032,12324,1.1
144,16.6928,15.15472,10525,1.1
144,16.2096,19.1904,9111.8,1.1
144,10.83424,25.2416,7504.6,1.1
144,14.24032,26.9984,8499.5,1.1
144,19.6704,9.55872,8343.7,1.1
145,17.5744,10.72592,8410.4,1.1
145,5.0256,12.14832,8106.9,1.1
145,16.8016,15.31968,11849,1.1
145,19.4736,17.6448,11563,1.1
145,6.1904,19.4336,8135.3,1.1
145,7.68192,20.7136,7871.9,1.1
145,17.1792,6.78416,8490,1.1
146,5.92528,10.41696,8623.2,1.1
146,12.47392,10.88448,8350.5,1.1
146,5.10016,12.18976,7750.1,1.1
146,19.8464,14.94784,11557,1.1
146,16.784,15.26256,15080,1.1
146,19.1808,17.7328,6573.4,1.1
146,14.636,18.5856,9108.9,1.1
146,15.0928,19.4656,9253.8,1.1
146,8.83824,19.5968,7114,1.1
146,14.2064,26.976,7531.9,1.1
146,16.0336,4.94096,6523.1,1.1
147,20.6016,5.47888,8593.2,1.1
147,17.0688,6.83424,8132,1.1
147,5.90576,10.38592,6793.5,1.1
147,13.00288,12.72928,8740.9,1.1
147,16.7648,15.2728,9934.8,1.1
147,9.64384,22.8704,7668.6,1.1
147,13.38032,23.208,8177,1.1
147,15.0664,24.4032,7336.3,1.1
147,10.02768,4.95024,6317.2,1.1
148,7.97712,6.28144,6517,1.1
148,16.3792,8.06752,9692.8,1.1
148,5.87856,10.48624,7422.9,1.1
148,4.9856,12.30672,10334,1.1
148,19.6784,15.06608,13692,1.1
148,19.04,16.8336,10902,1.1
148,21.7072,4.49456,8004.5,1.1
149,10.7264,6.152,6851.1,1.1
149,14.25008,11.73008,9274.7,1.1
149,9.95632,15.0992,9647.4,1.1
149,16.7488,15.08096,11068,1.1
149,19.6352,15.13024,9272.2,1.1
149,11.41936,3.348,6842.6,1.1
150,13.252,5.30128,6173.9,1.1
150,22.7232,6.80464,6152.7,1.1
150,17.072,6.876,9507.3,1.1
150,22.6432,11.69648,4978.8,1.1
150,20.2832,11.97264,6397.2,1.1
150,19.5856,15.12624,13217,1.1
150,16.6608,15.15536,8025.8,1.1
150,16.1408,19.2368,8719.6,1.1
150,5.89744,10.45264,8199.7,1.1
151,9.44,11.52448,6919.8,1.1
151,5.05104,12.37936,6462.4,1.1
151,5.93136,12.29312,8250.4,1.1
151,18.2304,12.48576,7724.3,1.1
151,9.74688,14.24688,7277.2,1.1
151,19.7184,15.21232,8119.5,1.1
151,16.1904,19.2048,10412,1.1
151,19.4992,0.961024,5388.6,1.1
152,5.14176,12.22688,8165.6,1.1
152,18.7344,15.89328,7435.4,1.1
152,8.64192,17.592,6827.4,1.1
152,15.4792,25.5984,9508.6,1.1
152,17.0944,6.87344,8328.4,1.1
153,7.03968,12.14144,8188.2,1.1
153,5.90288,12.33408,9225.9,1.1
153,19.5328,13.4888,7271.1,1.1
153,12.16032,15.18896,12731,1.1
153,16.3312,16.3984,11061,1.1
153,16.1936,19.1488,9747.1,1.1
153,8.8464,21.2848,7722.9,1.1
153,20.1024,21.4368,8759,1.1
153,18.608,24.1952,6208.4,1.1
153,23.5392,1.481984,4661.3,1.1
154,7.06608,12.08544,10800,1.1
154,15.97552,12.2704,9206.9,1.1
154,8.83856,12.46192,7894.2,1.1
154,19.344,13.52912,7939.8,1.1
